lon,lat,init_time,valid_time,forecast_hour,SS_Supercell_prob,SS_Supercell,SS_Supercell_nprob,SS_QLCS_prob,SS_QLCS,SS_QLCS_nprob,SS_Disorganized_prob,SS_Disorganized,SS_Disorganized_nprob,CNN_1_Supercell_prob,CNN_1_Supercell,CNN_1_Supercell_nprob,CNN_1_QLCS_prob,CNN_1_QLCS,CNN_1_QLCS_nprob,CNN_1_Disorganized_prob,CNN_1_Disorganized,CNN_1_Disorganized_nprob,DNN_1_Supercell_prob,DNN_1_Supercell,DNN_1_Supercell_nprob,DNN_1_QLCS_prob,DNN_1_QLCS,DNN_1_QLCS_nprob,DNN_1_Disorganized_prob,DNN_1_Disorganized,DNN_1_Disorganized_nprob
-80.62887,37.258133,2016-05-10,2016-05-11,24,0.0,0.0,0.0,0.0,0.0,0.03460372,0.0,0.0,0.24551742,0.0,0.0,0.013064311,0.0,0.0,0.0,0.0,0.0,0.26705682,0.0,0.0,0.013064311,0.0,0.0,0.021539409,0.0,0.0,0.24551742
-79.737976,37.18029,2016-05-10,2016-05-11,24,0.0,0.0,0.0,0.0,0.0,0.060318243,0.0,0.0,0.22744487,0.0,0.0,0.058550183,0.0,0.0,0.0,0.0,0.0,0.22921292,0.0,0.0,0.058550183,0.0,0.0,0.0017680624,0.0,0.0,0.22744487
-78.848404,37.097763,2016-05-10,2016-05-11,24,0.0,0.0,0.0,0.0,0.0,0.09658632,0.0,0.0,0.2410808,0.0,0.0,0.096532926,0.0,0.0,0.0,0.0,0.0,0.2411342,0.0,0.0,0.096532926,0.0,0.0,5.3390857e-05,0.0,0.0,0.2410808
-77.96023,37.01056,2016-05-10,2016-05-11,24,2.5774983e-05,0.0,0.0,1.6496883e-12,0.0,0.058550183,0.9999742,1.0,0.27278018,0.015682887,0.0,0.058550183,0.003879975,0.0,0.0,0.9804371,1.0,0.27278018,0.019802324,0.0,0.058550183,0.00039015178,0.0,0.0,0.9798075,1.0,0.27278018
-77.073524,36.918682,2016-05-10,2016-05-11,24,0.0,0.0,0.0,0.0,0.0,0.013064311,0.0,0.0,0.15642716,0.0,0.0,0.013064311,0.0,0.0,0.0,0.0,0.0,0.15642716,0.0,0.0,0.013064311,0.0,0.0,0.0,0.0,0.0,0.15642716
-76.188354,36.822147,2016-05-10,2016-05-11,24,0.0,0.0,0.0,0.0,0.0,0.001072384,0.0,0.0,0.034643326,0.0,0.0,0.001072384,0.0,0.0,0.0,0.0,0.0,0.034643326,0.0,0.0,0.001072384,0.0,0.0,0.0,0.0,0.0,0.034643326
-75.3048,36.720955,2016-05-10,2016-05-11,24,0.0,0.0,0.0,0.0,0.0,3.238319e-05,0.0,0.0,0.0028404463,0.0,0.0,3.238319e-05,0.0,0.0,0.0,0.0,0.0,0.0028404463,0.0,0.0,3.238319e-05,0.0,0.0,0.0,0.0,0.0,0.0028404463
-74.42293,36.615112,2016-05-10,2016-05-11,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5774045e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5774045e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5774045e-05
-73.5428,36.50463,2016-05-10,2016-05-11,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-72.6645,36.389523,2016-05-10,2016-05-11,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-71.788086,36.269787,2016-05-10,2016-05-11,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-70.91363,36.145443,2016-05-10,2016-05-11,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-70.04119,36.016495,2016-05-10,2016-05-11,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-69.17084,35.882957,2016-05-10,2016-05-11,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-68.302635,35.74484,2016-05-10,2016-05-11,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-67.436646,35.602146,2016-05-10,2016-05-11,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-66.57293,35.4549,2016-05-10,2016-05-11,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-65.71155,35.303104,2016-05-10,2016-05-11,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-64.85256,35.14678,2016-05-10,2016-05-11,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-63.996033,34.985935,2016-05-10,2016-05-11,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-63.142014,34.820583,2016-05-10,2016-05-11,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-62.29056,34.650738,2016-05-10,2016-05-11,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-61.44174,34.476418,2016-05-10,2016-05-11,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-60.59559,34.297634,2016-05-10,2016-05-11,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-59.752163,34.114407,2016-05-10,2016-05-11,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-140.41972,32.26026,2016-05-10,2016-05-11,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-139.6085,32.496475,2016-05-10,2016-05-11,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-138.79396,32.72845,2016-05-10,2016-05-11,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-137.97614,32.95616,2016-05-10,2016-05-11,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-137.15504,33.179592,2016-05-10,2016-05-11,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-136.33075,33.398712,2016-05-10,2016-05-11,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-135.5033,33.61351,2016-05-10,2016-05-11,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-134.67271,33.82396,2016-05-10,2016-05-11,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-133.83907,34.030045,2016-05-10,2016-05-11,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-133.00237,34.231747,2016-05-10,2016-05-11,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-132.1627,34.429047,2016-05-10,2016-05-11,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-131.32008,34.621925,2016-05-10,2016-05-11,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-130.4746,34.810368,2016-05-10,2016-05-11,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-129.62628,34.994358,2016-05-10,2016-05-11,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-128.77516,35.173878,2016-05-10,2016-05-11,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-127.92133,35.348915,2016-05-10,2016-05-11,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-127.06483,35.51945,2016-05-10,2016-05-11,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-126.2057,35.685474,2016-05-10,2016-05-11,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-125.344025,35.84697,2016-05-10,2016-05-11,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-124.479836,36.003925,2016-05-10,2016-05-11,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-123.61321,36.156326,2016-05-10,2016-05-11,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-122.74421,36.304157,2016-05-10,2016-05-11,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-121.87289,36.447414,2016-05-10,2016-05-11,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-120.99931,36.58608,2016-05-10,2016-05-11,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-120.12354,36.72014,2016-05-10,2016-05-11,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-119.24565,36.84959,2016-05-10,2016-05-11,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-118.36569,36.97442,2016-05-10,2016-05-11,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-117.48375,37.094616,2016-05-10,2016-05-11,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-116.59988,37.21017,2016-05-10,2016-05-11,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-115.71415,37.321075,2016-05-10,2016-05-11,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-114.82663,37.427322,2016-05-10,2016-05-11,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-113.9374,37.528904,2016-05-10,2016-05-11,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-113.04653,37.62581,2016-05-10,2016-05-11,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-112.15409,37.71803,2016-05-10,2016-05-11,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-111.260155,37.805565,2016-05-10,2016-05-11,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-110.364784,37.888405,2016-05-10,2016-05-11,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-109.46808,37.96654,2016-05-10,2016-05-11,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-108.57009,38.039974,2016-05-10,2016-05-11,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-107.67091,38.108692,2016-05-10,2016-05-11,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-106.770615,38.172695,2016-05-10,2016-05-11,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-105.86928,38.23197,2016-05-10,2016-05-11,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-104.96697,38.286526,2016-05-10,2016-05-11,24,0.0,0.0,3.238319e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.238319e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.238319e-05,0.0,0.0,0.0,0.0,0.0,0.0
-104.06378,38.336346,2016-05-10,2016-05-11,24,0.0,0.0,0.001072384,0.0,0.0,0.0,0.0,0.0,7.225666e-06,0.0,0.0,0.001072384,0.0,0.0,0.0,0.0,0.0,7.225666e-06,0.0,0.0,0.001072384,0.0,0.0,0.0,0.0,0.0,7.225666e-06
-103.15978,38.381435,2016-05-10,2016-05-11,24,0.0,0.0,0.013064311,0.0,0.0,0.0,0.0,0.0,0.0002392812,0.0,0.0,0.013064311,0.0,0.0,0.0,0.0,0.0,0.0002392812,0.0,0.0,0.013064311,0.0,0.0,0.0,0.0,0.0,0.0002392812
-102.25506,38.421787,2016-05-10,2016-05-11,24,0.0,0.0,0.058550183,0.0,0.0,0.0,0.0,0.0,0.002915635,0.0,0.0,0.058550183,0.0,0.0,0.0,0.0,0.0,0.002915635,0.0,0.0,0.058550183,0.0,0.0,5.931188e-07,0.0,0.0,0.0029150418
-101.34969,38.457397,2016-05-10,2016-05-11,24,0.0,0.0,0.096532926,0.0,0.0,0.0,0.0,0.0,0.0130839525,0.0,0.0,0.096532926,0.0,0.0,0.0,0.0,0.0,0.0130839525,0.0,0.0,0.096532926,0.0,0.0,1.9641397e-05,0.0,0.0,0.013064311
-100.44375,38.488266,2016-05-10,2016-05-11,24,0.0,0.0,0.058550183,0.0,0.0,0.0,0.0,0.0,0.02177869,0.0,0.0,0.058550183,0.0,0.0,0.0,0.0,0.0,0.02177869,0.0,0.0,0.058550183,0.0,0.0,0.0002392812,0.0,0.0,0.021539409
-99.53732,38.51439,2016-05-10,2016-05-11,24,0.0,0.0,0.013064311,0.0,0.0,0.0,0.0,0.0,0.014136695,0.0,0.0,0.013064311,0.0,0.0,0.0,0.0,0.0,0.014136695,0.0,0.0,0.013064311,0.0,0.0,0.001072384,0.0,0.0,0.013064311
-98.63049,38.535767,2016-05-10,2016-05-11,24,0.0,0.0,0.001072384,0.0,0.0,0.0,0.0,0.0,0.004683104,0.0,0.0,0.001072384,0.0,0.0,0.0,0.0,0.0,0.004683104,0.0,0.0,0.001072384,0.0,0.0,0.0017680622,0.0,0.0,0.0029150418
-97.72334,38.5524,2016-05-10,2016-05-11,24,0.0,0.0,3.238319e-05,0.0,0.0,0.0,0.0,0.0,0.0013116652,0.0,0.0,3.238319e-05,0.0,0.0,0.0,0.0,0.0,0.0013116652,0.0,0.0,3.238319e-05,0.0,0.0,0.001072384,0.0,0.0,0.0002392812
-96.81594,38.564278,2016-05-10,2016-05-11,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024650685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024650685,0.0,0.0,0.0,0.0,0.0,0.0002392812,0.0,0.0,7.225666e-06
-95.90838,38.571407,2016-05-10,2016-05-11,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9641397e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9641397e-05,0.0,0.0,0.0,0.0,0.0,1.9641397e-05,0.0,0.0,0.0
-95.00074,38.573788,2016-05-10,2016-05-11,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.931188e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.931188e-07,0.0,0.0,0.0,0.0,0.0,5.931188e-07,0.0,0.0,0.0
-94.09309,38.571415,2016-05-10,2016-05-11,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-93.18553,38.564293,2016-05-10,2016-05-11,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-92.27813,38.55242,2016-05-10,2016-05-11,24,0.0,0.0,0.0,0.0,0.0,7.225666e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.225666e-06,0.0,0.0,0.0,0.0,0.0,7.225666e-06,0.0,0.0,0.0
-91.37097,38.535797,2016-05-10,2016-05-11,24,0.0,0.0,0.0,0.0,0.0,0.0002392812,0.0,0.0,3.9608854e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027889007,0.0,0.0,0.0,0.0,0.0,0.0002392812,0.0,0.0,3.9608854e-05
-90.46414,38.51443,2016-05-10,2016-05-11,24,0.0,0.0,3.238319e-05,0.0,0.0,0.0029150418,0.0,0.0,0.0013974392,0.0,0.0,3.238319e-05,0.0,0.0,0.0,0.0,0.0,0.0043124813,0.0,0.0,3.238319e-05,0.0,0.0,0.0029150418,0.0,0.0,0.0013974392
-89.55772,38.48831,2016-05-10,2016-05-11,24,0.0,0.0,0.0011257748,0.0,0.0,0.013064311,0.0,0.0,0.0188198,0.0,0.0,0.0011257748,0.0,0.0,0.0,0.0,0.0,0.03188411,0.0,0.0,0.0011257748,0.0,0.0,0.013064311,0.0,0.0,0.0188198
-88.65178,38.45745,2016-05-10,2016-05-11,24,0.0,0.0,0.014832374,0.0,0.0,0.02157179,0.0,0.0,0.10621821,0.0,0.0,0.014832374,0.0,0.0,3.238319e-05,0.0,0.0,0.12775762,0.0,0.0,0.014832374,0.0,0.0,0.02157179,0.0,0.0,0.10621821
-87.74641,38.42185,2016-05-10,2016-05-11,24,0.0,0.0,0.08008959,0.0,0.0,0.014136695,0.0,0.0,0.27315605,0.0,0.0,0.08008959,0.0,0.0,0.001072384,0.0,0.0,0.28622034,0.0,0.0,0.08008959,0.0,0.0,0.014136695,0.0,0.0,0.27315605
-86.84168,38.381504,2016-05-10,2016-05-11,24,1.8950835e-12,0.0,0.19306587,1.1717165e-10,0.0,0.015979353,1.0,1.0,0.32732296,0.066933624,0.0,0.19306587,0.02006825,0.0,0.013064311,0.9129981,1.0,0.33023798,0.07750641,0.0,0.19306587,0.009873285,0.0,0.015979353,0.9126203,1.0,0.32732296
-85.93768,38.336426,2016-05-10,2016-05-11,24,0.99983156,1.0,0.21770608,0.00016691932,0.0,0.058821846,1.5307849e-06,0.0,0.17130233,0.852845,1.0,0.21770608,0.102410056,0.0,0.058550183,0.044744965,0.0,0.171574,0.94932956,1.0,0.21770608,0.0013211666,0.0,0.058821846,0.04934937,0.0,0.17130233
-85.03449,38.28661,2016-05-10,2016-05-11,24,0.0,0.0,0.10959724,0.0,0.0,0.09761254,0.0,0.0,0.03701523,0.0,0.0,0.10959724,0.0,0.0,0.096532926,0.0,0.0,0.038094837,0.0,0.0,0.10959724,0.0,0.0,0.09761254,0.0,0.0,0.03701523
-84.13219,38.232063,2016-05-10,2016-05-11,24,0.0,0.0,0.022611793,0.0,0.0,0.07161449,0.0,0.0,0.0051535466,0.0,0.0,0.022611793,0.0,0.0,0.058550183,0.0,0.0,0.018217858,0.0,0.0,0.022611793,0.0,0.0,0.07161449,0.0,0.0,0.0051535466
-83.23084,38.172794,2016-05-10,2016-05-11,24,0.0,0.0,0.0018004455,0.0,0.0,0.07161449,0.0,0.0,0.00570992,0.0,0.0,0.0018004455,0.0,0.0,0.013064311,0.0,0.0,0.0642601,0.0,0.0,0.0018004455,0.0,0.0,0.07161449,0.0,0.0,0.00570992
-82.33054,38.1088,2016-05-10,2016-05-11,24,0.0,0.0,5.3390857e-05,0.0,0.0,0.0976587,0.0,0.0,0.021899527,0.0,0.0,0.000106781714,0.0,0.0,0.001072384,0.0,0.0,0.118432455,0.0,0.0,0.000106781714,0.0,0.0,0.09760531,0.0,0.0,0.021899527
-81.431366,38.04009,2016-05-10,2016-05-11,24,0.0,0.0,0.0,0.0,0.0,0.060350627,0.0,0.0,0.0721533,0.0,0.0,0.0017680624,0.0,0.0,3.238319e-05,0.0,0.0,0.13070348,0.0,0.0,0.0017680624,0.0,0.0,0.058582563,0.0,0.0,0.0721533
-80.53338,37.966667,2016-05-10,2016-05-11,24,0.0,0.0,0.0,0.0,0.0,0.03460372,0.0,0.0,0.19383954,0.0,0.0,0.021539409,0.0,0.0,0.0,0.0,0.0,0.20690385,0.0,0.0,0.021539409,0.0,0.0,0.013064311,0.0,0.0,0.19383954
-79.636665,37.888535,2016-05-10,2016-05-11,24,3.0905016e-05,0.0,0.0,7.949566e-08,0.0,0.09760532,0.99996907,1.0,0.3065308,0.0062721223,0.0,0.09653293,0.008017776,0.0,0.0,0.98571014,1.0,0.3076032,0.0029182818,0.0,0.09653293,0.004130894,0.0,0.001072384,0.9929508,1.0,0.3065308
